reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
65f481dc-e10a-4a1d-8d28-674b9d233fe0,"Desiderio “Desi,Rocco”",Echoing issues freezing issues buffering issues. Usually because there's a certain amount of people in the meeting. Like as if it can't support that many people without flaws. But overall does the trick more or less if your not to much of a perfectionist.,3,3,41.01.1,2021-02-01 23:09:04,41.01.1
7c04b231-db25-4539-86f8-401c3c91d999,RP Guerra,"It is my first time using this method and it is uncomfortable to have voices overlaping. Perhaps when I get to use it more often, I can pace my interventions and experience clearer communications!! I'll give it a few more meetings and rate it again later. Otherwise, all else seems good!",3,0,40.4.1,2020-05-06 21:31:51,40.4.1
75c9d981-5eb2-4f76-a379-a95de1f97c91,A Google user,Didn't work on iOS. No video or voice on Android. Was only able to listen and view shared screens. Might have been problem with set up but it was complicated and asked for way too much information to get registered. I got the impression Cisco was data mining.,2,1,40.2.3,2020-04-14 20:09:24,40.2.3
6d01f718-903f-4f25-81d1-265b19d6fba8,Ajit Mohan,"Outstanding application for online meetings like online classes, business meetings etc. Well secured application and we'll controlled application. Overall that's very good. I thing I wanted that the screen sharing should be automatically full screen.",4,3,40.9.1,2020-10-06 07:33:35,40.9.1
1ac24d48-43cd-417e-8e00-318057cd7045,Evan Gasparetti,I use this all the time for teaching my class and compared to zoom and its competitors this is one of the worst apps you can have. I have my CPU hardwired to internet yet the app has connection issues constantly that don't appear on other apps,3,1,40.11.0,2020-11-11 16:00:48,40.11.0
84d04f6e-d538-4527-b43d-e41a6bdcc432,Prasad Bhat,"Worst app ever! Such a worst app. If you once leave the meeting, we cannot join once again it will be displaying as unable to join server. Fed up with this app. Even we cannot zoom the video as other apps such as meet,etc.. and it takes large amount of internet. I will prefer not to use this app for long time if you had an mobile data rather than wifi.",1,58,42.1.0,2022-02-11 11:08:44,42.1.0
64e323ca-fd4a-4972-99d4-8505f9ae5953,R Saraswati D Djojohadikusumo,Could not change the layout of the view from portrait to landscape even though it works fine on other platforms. Could not use virtual background on desktop/laptop either via app or browser. VB turned off suddenly in the middle of the meeting.,3,7,42.1.0,2022-01-17 15:11:28,42.1.0
ae269fb9-7da7-4ca5-befd-e30174895406,Sita-Ram g,Good. It has video and voice options. User can dynamically stop his voice. It can connect by meeting number of a full url. But it doesn't show the meeting number. There are many features the programmers could have included to make it more useful and outstand competition.,4,4,40.4.1,2020-05-01 13:55:28,40.4.1
78f133cc-08d6-42c4-beaa-4ca464d8c917,Melbi Rejimon,The app crashes most of the time. Just when am about to attend my classes it crashes. It's so frustrating. Then I have to uninstall and install it again. This has been happening for many days now. And sometimes the screen sharing lags a lot.,1,16,40.11.0,2020-11-17 07:26:59,40.11.0
e42d9b74-77db-4ed5-886c-5bc91d232e34,Gaurav Kulkarni,"Audio quality is not so great while attending from phone. Also nowdays it has started crashing frequently after some time. Edit-2 Still there is a bug in it, it gets collapsed in between any time.",3,0,40.8.1,2020-08-27 12:44:03,40.8.1
82a4d476-ce2a-4543-bf2c-946a3cb69b38,Joshua Looper,Still having issues with Bluetooth randomly cutting out. Need to switch to Phone so that my headset keeps working. People will be talking and then silence. Switching to Phone in the Bluetooth menu seems to work as a work around. Not an issue with any other app. Just WebEx,3,6,40.9.0,2020-09-08 19:11:27,40.9.0
bf1da681-9c6b-4671-8231-2a2be2c5039f,Yulin,"It's simple and works well, but I wish there was a way to have the chat by the edge of the screen besides the screenshared video so that the video won't be covered up when I want to access the chat popup window. Kinda like how it's laid out in the desktop version. I'm on a tablet and have enough screen real estate for it XD",4,60,41.9.2,2021-09-16 03:24:28,41.9.2
8cc0b1f3-c07a-46bb-87e7-12c349122e4b,A Google user,"Heavy app that requires a lot of processing power, battery and bandwidth. You'll have to click through multiple times to join a meeting and is slow. A lite version required.",2,2,39.10.0,2019-11-23 06:47:04,39.10.0
6851b03e-5c0e-4e3c-aaf9-1f66289cfffa,A Google user,"Works ok but audio quality on S8+ when doing Audio via Internet is terrible (people cannot hear me) no matter if I use bluetooth, just the phone or wired headphones. Same phone works great with Skype, hangouts or Whatsapp voice calls and the issue is isolated only to Webex.",3,0,11.3.0,2018-09-26 20:47:49,11.3.0
0815d233-4608-4b7f-b54d-d67fff64165c,A Google user,"Some changes has to be made, like it is not user friendly when we open it in a mobile browser, we have to install the app. If the chat and the other documents has been sent over mail that would be helpful. Also while there were multiple participants in the meeting there is an overlap. It better to give the control to mute everyone by the host. Or if more than 10 participants are there, we can include hold and speak option",4,80,40.2.6,2020-04-24 10:14:04,40.2.6
4fa2e614-2505-4690-8299-8b54b4ffdcfe,Elizabeth McSpadden,"easy to use and simple. made it fast and easy to get multiple people to have a meeting and connect. we used it for a family meeting but ran it like a business meeting, I will be switching to this for work now too. We were using zoom and goole meets, but kept having issues with connections and video cutting out. we didn't have any of those issues with Cisco's Webex",5,248,40.12.2,2020-12-26 05:08:54,40.12.2
1f27f37d-7688-41bc-ba8a-03957642598a,Chaminda Peiris,Used this app on my phone to connect to work meetings if and when I'm away from my desk. It's really well and has the same functionalities as the desktop version (albeit smaller). Clear display and audio. Highly recommended.,5,13,41.11.0,2021-11-10 17:49:57,41.11.0
d4247e6f-b3b7-488f-a7fd-4b70ad222fbc,A Google user,"Choppy audio and visual, not very effective for mobile use, but does have good extra features like screen cast, calling in options and sharing content and screens, but overall quality and communication was poor compared to other similar services.",2,1,40.2.6,2020-04-22 21:06:38,40.2.6
f8e09858-3e04-40d0-b683-fc9fe21bf44b,A Google user,"Excellent app. Reliable connection for both audio and video even when cell service is spotty, seems like a seamless transition from cell to Wi-Fi and back to cell. Thanks for the effort to provide a robust app.",5,0,11.3.0,2018-09-26 19:06:27,11.3.0
38c25dac-c3f4-4d68-a42b-0a02142a9415,Sneha,I hv seen some new features this time after updating the app (2021). It can be more better if there would a feature of wearing earphone and we could mute and unmute ourselves by pressing the button of earphone. If this feature will come the app will be perfect and I'll definitely edit my review and put 5 stars😊.,3,3,41.6.2,2021-07-09 08:42:48,41.6.2
18064f28-4f04-480c-af45-687cbc4f7c49,C Armieri,"The connection is much better. The picture is a little unclear, but the audio is much better. The host had someone speaking softly to them while another speaker was giving their report. The camera was shaking at some points and it did not capture everyone in the room or the person giving presentation.",4,6,42.3.0,2022-03-25 03:06:31,42.3.0
2d587367-59df-4c60-95f6-071ddc44ee42,Taku Mungoza,One of the most convenient apps I've had to use while working from home and in the office. The only issue I've had recently is when I select the audio option to call my phone and it does not work.,4,1,41.7.1,2021-08-05 00:09:03,41.7.1
1a7c8fd0-3a7d-4f64-a019-fcbfd372f343,Makuachukwu Mbanude,"This app is very stable. I didn't notice any instability on voice and video. It is very resilient with Network issues. However, for improvement, make it possible to like or give a thumbs up to what someone put in the chat. Thank you.",5,6,42.8.0,2022-08-10 13:48:09,42.8.0
a2df3c1a-9211-4314-84dd-b385ec3c1752,Shinjan Saha,For the last 2 days it has become extremely frustrating that the audio goes off every few mins and I need to disconnect and connect the audio again. It is very inconvenient and I am loosing a lot of audio on the call. Please resolve the issue asap.,1,4,40.8.1,2020-08-13 10:07:54,40.8.1
d2e49b23-4a8c-4481-9ee9-1a7e915abb4f,Shekinah Alabi\,It's a nice app! I use it for my online classes. But sometimes the audio just turns off and I can't hear my teacher or classmates. And then i have to leave and come back or disconnect audio. Please fix this. It's a big issue,3,6,41.4.0,2021-04-22 19:55:54,41.4.0
a90a571e-6008-41d2-8c77-3a5464922155,Qasim McCreagh,"Every time I use WebEx for meetings whether it's for class or for work, it's like the first time. The settings are never retained. You have to set up everything everything brand new like its the first time. When meetings have practice sessions, you can't join the practice sessions from your cellphone or tablet, which is incredibly irritating. Zoom and Teams are much better for meetings.",1,92,41.7.1,2021-07-28 15:57:58,41.7.1
33c38f3e-7d6c-4b0f-8caa-93effee4e2ff,P Nkansah,"This is a (generally) intuitive and reliable meeting app. It is my preferred program for virtual meetings (at the moment). I haven't been able access an address book or a history log yet, so getting invitations to people has not been as easy as it could be.",5,9,40.6.0,2020-06-11 20:11:06,40.6.0
c1b6f141-4e33-4c1e-b20f-6a7260ebb72f,Antoni Bojar,Good quality to say its free. Could be better but can't complain. However the app should allow you to go straight into video chat with audio without having to turn it on first. Great app but could do with some modern touches.,4,3,40.4.3,2020-05-15 17:28:51,40.4.3
04b9e368-1ca4-49af-a7c1-837cf880304b,Merle Moffat,"It's very good, I'm ""low tech"". Minor learning curve. I haven't used any video apps previously. Low learning curve for beginners. June 24, I've completed all my physical therapy sessions. I was wrong this app is very easy to learn.",5,6,41.6.2,2021-06-25 02:14:05,41.6.2
